Unique ID,inventory_year,company_proponent,project_name,province,sector,company_type,group,cleantech,opening inventory flag,freshman flag,graduate flag,dropout flag,construction flag,planned flag,size_bin
3212,2018,BluEarth Renewables Inc.,Dasque Creek,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,0,Unknown
3213,2018,BlueEarth Renewables Inc.,Culliton Creek Power Project,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,0,<$100M
3214,2018,Castle Mountain Hydro,Castle Creek Hydropower Project,BC,Energy,Public,Clean Electricity,Yes,0,1,0,0,1,0,<$100M
3215,2018,Dokie Phase II Wind Power Project,0,BC,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,1,$100M - $499M
3400,2018,Nova Chemicals,Polyethylene Facility and Corunna Cracker Expansion,ON,Energy,Private,Oil & Gas - Downstream,No,0,1,0,0,0,0,"$1,000M - $4,999M"
3401,2018,Dow Chemical,Expansion of Fort Saskatchewan Facility,AB,Energy,Private,Other,Yes,0,1,0,0,1,1,$100M - $499M
3402,2018,Dow Chemical Canada,Dow Net-Zero Polyethylene and Ethylene Derivatives Facility,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,"$5,000M+"
3500,2018,Cenovus Energy,Narrows Lake,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
3501,2018,Husky Energy Inc.,Husky Energy Exploration Drilling Project,NL,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,0,1,$100M - $499M
3502,2018,BP Canada,Newfoundland Orphan Basin Exploration Drilling Project,NL,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,0,1,$100M - $499M
3503,2018,Nexen,Nexen Energy Flemish Pass Exploration Drilling Project,NL,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,0,1,$100M - $499M
3504,2018,Statoil Canada,Flemish Pass Exploration Drilling Project,NL,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,0,1,$500M - $999M
3505,2018,Irving and Irving Tissue,Modernization to improve energy use and decrease carbon emissions.,NB,Forest,Private,Other,Yes,0,1,0,0,0,1,<$100M
3506,2018,Materiaux Blanchet,Modernization,QC,Forest,Private,Other,Yes,0,1,0,0,0,1,<$100M
3507,2018,Resolute,Capacity increase,QC,Forest,Private,Pulp & Paper,No,0,1,0,0,0,1,<$100M
3508,2018,Skeena Sawmills,Pellet Plant,BC,Forest,Private,Other,Yes,0,1,0,0,0,1,<$100M
3509,2018,Wataynikaneyap Power,Wataynikaneyap Transmission Project,ON,Energy,Private,Trans & Distr,No,0,1,0,0,0,1,"$1,000M - $4,999M"
3600,2018,Fibre Pontiac,Fibre Pontiac (The Biomass Conversion Centre),QC,Energy,Private,Waste Biomass,Yes,0,1,0,0,0,1,$100M - $499M
3601,2018,PEI Energy Corporation,Slemon Park Micro-Grid Project,PE,Energy,Private,Trans & Distr,No,0,1,0,0,0,1,<$100M
3602,2018,Enbridge Pipelines Inc.,Line 21 (Norman Wells Pipeline) Segment Replacement Project,NT,Energy,Private,Trans & Distr,No,0,1,0,0,0,1,$500M - $999M
3603,2018,Maritime Resources Corp.,Hammerdown (Green Bay),NL,Mining,Private,Precious Metal,No,0,1,0,0,0,1,<$100M
3604,2018,AuMEGA (previously Matador Mining Limited),Cape Ray,NL,Mining,Private,Other,No,0,1,0,0,0,1,<$100M
3607,2018,North Coal Ltd./CanAus Coal Ltd.,Michel Creek Coking Coal,BC,Mining,Private,Coal,No,0,1,0,0,0,1,Unknown
3608,2018,Coeur Silvertip Holdings,Silvertip,BC,Mining,Private,Precious Metal,No,0,1,0,0,0,1,<$100M
3610,2018,Telkwa Mining Ltd.,Tenas Project,BC,Mining,Private,Coal,No,0,1,0,0,0,1,<$100M
3611,2018,Spanish Mountain Gold Ltd.,Spanish Mountain,BC,Mining,Private,Precious Metal,No,0,1,0,0,0,1,$500M - $999M
3615,2018,NB Power,Advanced Meter Infrastructure,NB,Energy,Public,Waste Biomass,Yes,0,1,0,0,0,1,<$100M
3616,2018,NB Power,Point Lepreau Nuclear Generating Station Major Outage and Inspections,NB,Energy,Public,Nuclear,Yes,0,1,0,0,0,1,<$100M
3617,2018,St Barbara Ltd.,Beaver Dam Gold Project,NS,Mining,Private,Other,No,0,1,0,0,0,1,$100M - $499M
3618,2018,Keyera Corp.,Wapiti Gas Plant Phase 1,AB,Energy,Private,Oil & Gas - Downstream,No,0,1,0,0,0,0,$100M - $499M
3619,2018,Keyera Corp.,Wapiti Gas Plant Phase 2,AB,Energy,Private,Oil & Gas - Downstream,No,0,1,0,0,1,0,$100M - $499M
3620,2018,SemCams,Wapiti Gas Plant,AB,Energy,Private,Oil & Gas - Downstream,No,0,1,0,0,1,0,$100M - $499M
3621,2018,Greengate Power Corporation,Travers Solar Project,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,1,$500M - $999M
3622,2018,CVW Cleantech,Titanium and Zircon Extraction Facility,AB,Mining,Private,Critical Mineral,Yes,0,1,0,0,0,1,$100M - $499M
3623,2018,Pembina Pipelines Corp.,Peace Pipeline Expansion,AB,Energy,Private,Trans & Distr,No,0,1,0,0,0,0,<$100M
3624,2018,Pembina Pipelines Corp.,Peace Pipeline Expansion,AB,Energy,Private,Trans & Distr,No,0,1,0,0,1,0,$100M - $499M
3625,2018,Pembina Pipelines Corp.,Peace Pipeline Expansion,AB,Energy,Private,Trans & Distr,No,0,1,0,0,1,1,$100M - $499M
3626,2018,Pembina Pipelines Corp.,Duvernay II,AB,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,0,0,$100M - $499M
3627,2018,Pembina Pipelines Corp.,Empress Extraction Plant Fractionation and Terminalling Facilities,AB,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,1,1,$100M - $499M
3628,2018,EPCOR,EL Smith Solar Farm,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,<$100M
3629,2018,NOVA Gas Transmission Ltd.,2019 NOVA NGTL Expansion (Montney and Duvernay Basins),AB,Energy,Private,Other,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
3630,2018,Field Upgrading,CleanSEAS Demonstration Plant,AB,Energy,Private,Waste Biomass,Yes,0,1,0,0,0,1,$100M - $499M
3631,2018,Gen III Oil Corp.,Bowden Re-refinery,AB,Energy,Private,Oil & Gas - Downstream,No,0,1,0,0,0,1,<$100M
3632,2018,Old Elm Wind Farm,Alberta Wind Energy Corp.,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$100M - $499M
3633,2018,Tidewater Midstream,Dimsdale Gas Project,AB,Energy,Private,Other,Yes,0,1,0,0,0,1,$100M - $499M
3634,2018,Capital Power,Whitla Wind Facility,AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,0,1,$100M - $499M
3635,2018,Tidewater Midstream/TransAlta,Tidewater/TransAlta Gas Pipeline,AB,Energy,Private,Trans & Distr,No,0,1,0,0,0,1,$100M - $499M
3636,2018,Imperial Oil Ltd.,Kearl Debottlenecking Expansion,AB,Energy,Private,Other,Yes,0,1,0,0,0,1,$500M - $999M
3637,2018,Keyera Corp.,North Wapiti Pipeline System,AB,Energy,Private,Trans & Distr,No,0,1,0,0,0,1,$100M - $499M
3638,2018,Kirkland Lake Gold Ltd.,Macassa Expansion,ON,Mining,Private,Other,No,0,1,0,0,0,1,$100M - $499M
3639,2018,Harte Gold Corp.,Sugar Zone,ON,Mining,Private,Precious Metal,No,0,1,0,0,0,0,$100M - $499M
3640,2018,Manitoba Hydro,Winnipeg-Brandon Transmission System Improvements,MB,Energy,Public,Trans & Distr,No,0,1,0,0,1,0,<$100M
3641,2018,Manitoba Hydro,Laverendrye-St.Vital 230kV Line & Breakers,MB,Energy,Public,Trans & Distr,No,0,1,0,0,1,0,<$100M
3642,2018,Manitoba Hydro,Reenders Station,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,1,1,<$100M
3643,2018,Manitoba Hydro,Dorsey Synchronous Condenser Refurbishment,MB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,0,<$100M
3644,2018,Manitoba Hydro,HVDC Transformer Sustainment,MB,Energy,Public,Trans & Distr,No,0,1,0,0,1,0,$100M - $499M
3645,2018,Equinor Canada,Bay du Nord offshore oil site,NL,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,1,1,"$5,000M+"
3646,2018,ChaudiaoAEre Hydro North LP,Gatineau No. 1 Rehabilitation/Capacity Expansion,ON,Energy,Public,Other,Yes,0,1,0,0,0,1,<$100M
0,2019,"Bighorn Mining, LTD",Vista Coal Project (Expansion Projects),AB,Mining,Private,Coal,No,1,0,0,0,0,1,$500M - $999M
1,2019,Premier Renewable Energy,Nicomen Wind Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
2,2019,0887572 B.C. Ltd.,Campbell River Power Enterprises,BC,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,$100M - $499M
10,2019,Aeolis Wind Power Corporation,Hackney Hills Wind Park,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
11,2019,Agnico-Eagle Mines Limited,Meliadine,NU,Mining,Private,Precious Metal,No,1,0,1,0,0,0,"$1,000M - $4,999M"
19,2019,Alberta Wind Energy Corp./Mainstream Renewable Power,Windy Point Wind Farm,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
21,2019,Champion Iron Limited,Kamistiatusset (Kami),NL,Mining,Private,Base Metal,No,1,0,0,0,0,1,"$1,000M - $4,999M"
27,2019,Alta Energy Corp.,Lower Wood River Hydropower Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
29,2019,AltaLink,Southern Alberta Transmission Reinforcement,AB,Energy,Private,Trans & Distr,No,1,0,1,0,0,0,$500M - $999M
36,2019,Alterra Power Corporation,Bute Inlet Hydroelectric Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
37,2019,"Woodside, Chevron",Kitimat LNG Terminal,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
52,2019,Brion Energy Corporation,Dover (PetroChina),AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$5,000M+"
67,2019,BC Hydro,Peace River Site C Hydro-electric project,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,"$5,000M+"
68,2019,BC Hydro,John Hart Replacement,BC,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,"$1,000M - $4,999M"
69,2019,BC Hydro,Ruskin Dam and Powerhouse Seismic Improvement Project,BC,Energy,Public,Clean Electricity,Yes,1,0,1,0,1,0,$500M - $999M
73,2019,BHP,Jansen Stage 1,SK,Mining,Private,Other,No,1,0,0,0,0,0,"$1,000M - $4,999M"
75,2019,IPC Canada Ltd.,Blackrod,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,1,"$1,000M - $4,999M"
76,2019,Blue Fuel Energy Corp.,Clean Methanol Plant,BC,Energy,Private,Low Carbon Fuels,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
88,2019,"Canadian Kailuan Dehua Mines Co., Ltd.",Gething Coal Project,BC,Mining,Private,Coal,No,0,1,0,0,0,1,"$1,000M - $4,999M"
89,2019,Canadian Natural Resources Limited,Grouse,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
90,2019,Canadian Natural Resources Ltd. (CNRL),Horizon (Mining),AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$5,000M+"
91,2019,Canadian Natural Resources Ltd. (CNRL),Kirby South,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$500M - $999M
92,2019,NorZinc,Prairie Creek,NT,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
98,2019,Kutcho Copper Corp.,Kutcho Creek,BC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,0,$100M - $499M
100,2019,Alamos Gold Inc.,Lynn Lake (Gordon site),MB,Mining,Private,Precious Metal,No,1,0,0,1,0,1,$100M - $499M
103,2019,Cenovus Energy,Grand Rapids (Cenovus),AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,0,"$5,000M+"
107,2019,Cenovus Energy,Narrows Lake,AB,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,"$1,000M - $4,999M"
109,2019,"Exxon Mobil Corp., Imperial Oil Ltd., Statoil, Chevron, Repsol, Husky",Oil and Gas Exploration,NL,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
114,2019,NWP Coal Canada Ltd.,Crown Mountain Coal Project,BC,Mining,Private,Coal,No,1,0,0,0,0,1,$100M - $499M
126,2019,Connacher Oil & Gas Ltd.,Great Divide,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$500M - $999M
130,2019,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
140,2019,Canadian Natural Resources Limited,Pike (Formely Kirby),AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$5,000M+"
141,2019,Devon Canada Corp.,Walleye,AB,Energy,Private,Other,Yes,1,0,0,0,0,0,$100M - $499M
162,2019,Enhance Energy Inc.,CO2 Pipeline (Alberta Carbon Trunk Line),AB,Energy,Private,CCUS,Yes,1,0,0,1,0,0,$500M - $999M
165,2019,WindRiver Power Corp.,Kinskuch Hydroelectric Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
186,2019,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,NT,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$500M - $999M
187,2019,Fortune Minerals Ltd.,Saskatchewan Metals Processing Plant,SK,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
188,2019,Fosthall Creek Power LP,Fosthall Creek Hydropower Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,<$100M
204,2019,Grizzly Oil Sands ULC,May River,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$100M - $499M
207,2019,Harvest Operations Corp.,BlackGold Oil Sands Project,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,$500M - $999M
208,2019,Hawkeye Energy Corp.,Hawkeye Green Energy Grid Project,BC,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,$100M - $499M
209,2019,HD Mining International Ltd.,Murray River Coal Project,BC,Mining,Private,Coal,No,1,0,0,0,0,1,$500M - $999M
219,2019,Hydro-Quebec,Complexe hydroao lectrique La Romaine,QC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,"$5,000M+"
220,2019,Hydro-Quebec,Renovation de groupes a la centrale electrique Beauharnois,QC,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,0,"$1,000M - $4,999M"
241,2019,Keyera Facilities Income Fund (Keyera),NGL Storage Facility Expansion,AB,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,1,0,<$100M
242,2019,Kinder Morgan,Trans Mountain Pipeline Expansion (TMX),Multi,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,"$5,000M+"
243,2019,Kinder Morgan Canada,Edmonton Terminal Storage Expansion Part 2,AB,Energy,Private,"DER, Storage, EV",Yes,1,0,0,0,0,0,$100M - $499M
245,2019,Kitamaat Renewable Energy Corporation,Crab/Europa Hydroelectric Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,1,$100M - $499M
247,2019,Koch Industries,Muskwa,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,$500M - $999M
261,2019,Manitoba Hydro,Keeyask Generating Station,MB,Energy,Public,Other,Yes,1,0,0,0,0,0,"$5,000M+"
266,2019,MAXIM Power Corp.,HR Milner Generating Station Expansion,AB,Energy,Private,Other,Yes,1,0,1,0,1,0,"$1,000M - $4,999M"
269,2019,Meadow Lake Tribal Council,Biomass Generator,SK,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,<$100M
273,2019,Mao taux BlackRock Inc.,Black Rock,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$500M - $999M
276,2019,Mine Arnaud Inc.,Arnaud Apatite Mine,QC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$500M - $999M
281,2019,Mosaic Potash,Potash Mine Expansion,SK,Mining,Private,Precious Metal,No,1,0,0,0,0,0,"$1,000M - $4,999M"
283,2019,Mount Hays Wind Farm Limited Partnership,Mount Hays Wind Farm,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,Unknown
290,2019,Nalcor Energy,Muskrat Falls Hydroelectric Generating Station and Labrador Transmission Assets,NL,Energy,Private,Trans & Distr,No,1,0,0,0,0,0,"$5,000M+"
292,2019,Natural Resources Canada,Port Granby Long-Term Low-Level Radioactive Waste Management,ON,Energy,Private,Waste Biomass,Yes,1,0,0,0,1,0,$100M - $499M
293,2019,Capstone Infrastructure Corporation,Wild Rose' Wind Farm (Phase 2),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
294,2019,NB Power,Mactaquac Dam upgrades,NB,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,1,"$1,000M - $4,999M"
298,2019,NB Power and Partners,Smart Grid Investments Phase,NB,Energy,Public,Trans & Distr,No,0,1,0,0,0,1,$100M - $499M
299,2019,Nemaska Lithium inc.,Whabouchi,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,0,$500M - $999M
306,2019,BluEarth Renewables,Hand Hills' Wind Farm (78MW),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,$100M - $499M
314,2019,Ring of Fire Metals Pty Ltd.,Eagle's Nest (McFaulds Lake),ON,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$500M - $999M
315,2019,North American Palladium,Lac des Iles palladium mine (expansion),ON,Mining,Private,Precious Metal,No,1,0,0,0,0,1,<$100M
329,2019,Northcliff Resources (HDI Mining),Sisson Project,NB,Mining,Private,Other,No,1,0,0,0,0,1,$500M - $999M
333,2019,Ontario Power Generation,Darlington Refurbishment Project,ON,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,"$5,000M+"
334,2019,Ontario Power Generation,The Deep Geologic Repository Project,ON,Energy,Public,Clean Electricity,Yes,1,0,0,0,1,1,"$1,000M - $4,999M"
341,2019,Osum Oil Sands Corp.,Taiga,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
345,2019,Greengen Holdings Ltd,Bremner Creek Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,0,<$100M
346,2019,"Woodside, Chevron (Kitimat LNG)",Pacific Trail Pipeline,BC,Energy,Private,Trans & Distr,No,1,0,0,0,1,1,"$1,000M - $4,999M"
360,2019,Polaris Minerals Corp.,Eagle Rock Quarry,BC,Mining,Private,Other,No,1,0,0,0,0,0,$100M - $499M
371,2019,Metaux Torngat ltee,Strange Lake / B-Zone,QC,Mining,Private,Other,No,1,0,0,1,0,1,"$1,000M - $4,999M"
376,2019,Magneto Investments Limited Partnership,Dumont,QC,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
381,2019,Ryan River Joint Venture Regional Power,Ryan River Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
387,2019,"Sea Breeze Pacific Juan de Fuca Cable, LP",Juan de Fuca Power Cable,BC,Energy,Private,Trans & Distr,No,1,0,0,0,0,1,$100M - $499M
389,2019,B2Gold Corp.,Back River Gold Project,NU,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$100M - $499M
390,2019,Seabridge Gold Inc.,Kerr-Sulphurets-Mitchell (KSM),BC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,"$5,000M+"
392,2019,Selkirk Power Company Ltd.,Beaver River Hydroelectric Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
397,2019,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 1,BC,Energy,Private,Oil & Gas - Downstream,No,1,0,0,0,0,0,"$5,000M+"
399,2019,Canadian Natural Resources Limited,AOSP Jackpine,AB,Energy,Private,Other,Yes,0,1,0,0,1,1,"$5,000M+"
402,2019,Minco,Lundberg Zone Base Metals,NL,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,$100M - $499M
403,2019,Shore Gold Inc.,Star-Orion Diamond Project,SK,Mining,Private,Precious Metal,No,1,0,0,0,0,1,"$1,000M - $4,999M"
405,2019,Skyline Gold Corporation,Bronson Slope Hydropower Projects,BC,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,$100M - $499M
409,2019,SCCC Petroleum Corporation,Red Earth Pilot,AB,Energy,Private,Other,Yes,1,0,0,0,0,0,<$100M
415,2019,BluEarth Renewables,Stlixwim Renewable Energy Initiative-Ramona 3/Chickwat Creek/CC Creek/Narrows Inlet Hydro Project,BC,Energy,Private,Clean Electricity,Yes,1,0,0,1,0,0,$100M - $499M
418,2019,Strata Oil & Gas Inc.,Cadotte (Strata),AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,1,1,$100M - $499M
423,2019,Suncor Energy Inc.,Firebag,AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
425,2019,"Suncor, ExxonMobil, Statoil, Husky Energy , Murphy Oil, Chevron, Mosbacher",Terra Nova (Asset Life Extension),NL,Energy,Private,Other,Yes,1,0,0,0,0,1,$100M - $499M
426,2019,Sunshine Oilsands,Legend Lake,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
427,2019,Sunshine Oilsands Ltd.,Thickwood (Sunshine),AB,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,"$1,000M - $4,999M"
429,2019,Sunshine Oilsands Ltd.,West Ells,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,1,"$1,000M - $4,999M"
430,2019,Superior Laminated Lumber Corporation,construction of a new laminated veneer lumber manufacturing plant,ON,Forest,Private,Lumber,No,1,0,0,0,0,1,<$100M
435,2019,Syncrude Canada Ltd.,Syncrude (upgrading),AB,Energy,Private,Other,Yes,1,0,0,0,0,0,"$5,000M+"
436,2019,Syntaris Power Corp.,Jade Lake Power Project,BC,Energy,Private,Low Carbon Fuels,Yes,1,0,0,1,0,1,$100M - $499M
443,2019,Teck Coal Ltd.,Line Creek Coal Mine,BC,Mining,Private,Coal,No,0,1,0,0,0,1,<$100M
445,2019,Teck Resources Ltd.,Frontier and Equinox,AB,Energy,Private,Other,Yes,1,0,0,0,0,1,"$5,000M+"
467,2019,Vale,Copper Cliff Deep project,ON,Mining,Private,Base Metal,No,1,0,0,0,0,1,$500M - $999M
477,2019,Victoria Gold Corporation,Dublin Gulch (Eagle Gold),YK,Mining,Private,Precious Metal,No,1,0,0,0,0,0,$100M - $499M
481,2019,Fort St. James Green Energy Limited Partnership,Fort St-James Green Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,1,0,1,0,$100M - $499M
482,2019,Western Bioenergy Inc.,Merritt Green Energy Project,BC,Energy,Private,Clean Electricity,Yes,1,0,1,0,0,0,$100M - $499M
488,2019,Western Copper and Gold Corporation,Casino Mine,YK,Mining,Private,Precious Metal,No,1,0,0,0,0,1,"$1,000M - $4,999M"
490,2019,Western Potash,Milestone,SK,Mining,Private,Critical Mineral,Yes,1,0,0,0,0,1,<$100M
503,2019,Alcoa,Modernisation d'aluminerie,QC,Mining,Private,Other,No,1,0,0,0,0,0,<$100M
515,2019,Athabasca Oil Corporation,Dover West Clastics,AB,Energy,Private,Oil & Gas - Upstream,No,0,1,0,0,1,1,$500M - $999M
516,2019,Centerra Gold Inc.,Kemess Underground Copper-Gold Mine,BC,Mining,Private,Precious Metal,No,1,0,0,0,0,1,$500M - $999M
519,2019,BC Hydro,"Surrey Area Substation Project (formerly Fleetwood Substation Project and Fraser Valley West Reinforcements),",BC,Energy,Public,Trans & Distr,No,1,0,0,0,0,0,<$100M
521,2019,BP,Offshore Oil and Gas Exploration,NS,Energy,Private,Oil & Gas - Upstream,No,1,0,1,0,1,0,"$1,000M - $4,999M"
522,2019,BURNCO Rock Products Ltd.,BURNCO Aggregate Project (McNab Creek),BC,Mining,Private,Other,No,1,0,0,0,0,1,<$100M
524,2019,Canadian Natural Resources Ltd. (CNRL),Kirby North,AB,Energy,Private,Oil & Gas - Upstream,No,1,0,0,0,0,0,"$1,000M - $4,999M"
529,2019,Cavalier Energy Inc.,Hoole (Paramount),AB,Energy,Private,Clean Electricity,Yes,0,1,0,0,1,1,$100M - $499M
530,2019,Centermount Coal Limited,Bingay Main Metallurgical Coal,BC,Mining,Private,Coal,No,0,1,0,0,0,1,$100M - $499M
531,2019,City of Surrey,Organic Biofuel Facility,BC,Energy,Public,Low Carbon Fuels,Yes,1,0,1,0,0,0,<$100M
533,2019,Granite Creek Copper,Carmacks Copper Project,YK,Mining,Private,Base Metal,No,1,0,0,0,0,1,$100M - $499M
536,2019,ecoTECH Energy Group (Canada) Inc,Biomass Project - McBride,BC,Energy,Private,Waste Biomass,Yes,1,0,0,0,0,1,$100M - $499M
542,2019,Encanto Potash / Muskowekwan Resources Ltd.,Muskowekwan Potash Mine,SK,Mining,Private,Precious Metal,No,1,0,0,0,0,1,"$1,000M - $4,999M"
545,2019,Holmes Hydro,Robson Valley Hydroelectric Project,BC,Energy,Public,Clean Electricity,Yes,0,1,0,0,0,1,$100M - $499M
547,2019,Hydro-Quebec,Raccordement du complexe de La Romaine au reseau de transport,QC,Energy,Public,Clean Electricity,Yes,1,0,0,0,0,0,"$1,000M - $4,999M"
566,2019,MEG Energy Corp.,Surmont (MEG),AB,Energy,Private,Clean Electricity,Yes,1,0,0,0,1,1,"$5,000M+"
