unique_id,year,company,project,loation,province,status,sector,project_cost,latitude_1,longitude_1,company_type,group,cleantech,abbreviation,planning,construction,active,graduate,dropout
92,2019,NorZinc,Prairie Creek,"Dehcho, 170 km of Fort Simpson",NT,In Review,Mining,278.9,61.56,-124.794,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
92,2020,NorZinc,Prairie Creek,"Dehcho, 170 km of Fort Simpson",NT,Approved,Mining,278.9,61.56,-124.794,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
92,2021,NorZinc,Prairie Creek,"Dehcho, 170 km of Fort Simpson",NT,Approved,Mining,278.9,61.56,-124.794,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
92,2022,NorZinc,Prairie Creek,"Dehcho, 170 km of Fort Simpson",NT,Approved,Mining,368.1,61.56,-124.794,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
92,2023,NorZinc,Prairie Creek,"Dehcho, 170 km of Fort Simpson",NT,Approved,Mining,410.935,61.56,-124.794,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
92,2024,NorZinc,Prairie Creek,"Dehcho, 170 km of Fort Simpson",NT,Approved,Mining,474,61.56,-124.794,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
94,2020,Canagold Resources Ltd.,New Polaris Gold Mine,Atlin,BC,In Review,Mining,50,58.701,-133.64,Private,Other,No,MIN-OTH,1,0,1,0,0
94,2023,Canagold Resources Ltd.,New Polaris Gold Mine,Atlin,BC,In Review,Mining,50,58.701,-133.64,Private,Other,No,MIN-OTH,1,0,1,0,0
94,2024,Canagold Resources Ltd.,New Polaris Gold Mine,Atlin,BC,In Review,Mining,143.7,58.701,-133.64,Private,Other,No,MIN-OTH,1,0,1,0,0
96,2017,Canpotex Terminals Ltd.,Prince Rupert Potash Terminal Expansion,Prince Rupert,BC,Under Construction,Mining,775,54.334143,-130.322571,Private,Other,No,MIN-OTH,0,1,0,1,0
98,2018,Kutcho Copper Corp.,Kutcho Creek,Dease Lake Area,BC,Announced & Planning,Mining,220.7,58.205,-128.358,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
98,2022,Kutcho Copper Corp.,Kutcho Creek,Dease Lake Area,BC,In Review,Mining,483,58.205,-128.358,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
98,2023,Kutcho Copper Corp.,Kutcho Creek,Dease Lake Area,BC,In Review,Mining,436,58.205,-128.358,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
98,2024,Kutcho Copper Corp.,Kutcho Creek,Dease Lake Area,BC,In Review,Mining,483,58.205,-128.358,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
100,2018,Alamos Gold Inc.,Lynn Lake (Gordon site),Lynn Lake,MB,Announced & Planning,Mining,434.33,56.79,-100.82,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
100,2019,Alamos Gold Inc.,Lynn Lake (Gordon site),Lynn Lake,MB,Announced & Planning,Mining,434.33,56.79,-100.82,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
100,2020,Alamos Gold Inc.,Lynn Lake (Gordon site),Lynn Lake,MB,Announced & Planning,Mining,434.33,56.79,-100.82,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
100,2021,Alamos Gold Inc.,Lynn Lake (Gordon site),Lynn Lake,MB,In Review,Mining,434.33,56.79,-100.82,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
100,2022,Alamos Gold Inc.,Lynn Lake (Gordon site),Lynn Lake,MB,In Review,Mining,434.33,56.79,-100.82,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
100,2023,Alamos Gold Inc.,Lynn Lake (Gordon site),Lynn Lake,MB,Approved,Mining,434.33,56.79,-100.82,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
100,2024,Alamos Gold Inc.,Lynn Lake (Gordon site),Lynn Lake (Gordon site),MB,In Review,Mining,173.732,56.9089,-100.4356,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
103,2017,Cenovus Energy,Grand Rapids (Cenovus),Municipal District of Opportunity,AB,Approved,Energy,6000,56.1351561,-113.3891401,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
103,2018,Cenovus Energy,Grand Rapids (Cenovus),Municipal District of Opportunity,AB,Approved,Energy,6000,56.1351561,-113.3891401,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,0,0,1
106,2023,Cenovus Energy Inc./ConocoPhillips,Foster Creek,Bonnyville,AB,Approved,Energy,1140,55.0696,-110.5361,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
107,2017,Cenovus Energy,Narrows Lake,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,1600,55.6389865,-110.8468385,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
107,2018,Cenovus Energy,Narrows Lake,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,1600,55.6389865,-110.8468385,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
107,2019,Cenovus Energy,Narrows Lake,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,1600,55.639,-110.8468,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
109,2017,"Exxon Mobil Corp., Imperial Oil Ltd., Statoil, Chevron, Repsol, Husky",Oil and Gas Exploration,Offshore Newfoundland,NL,Announced & Planning,Energy,1341,46.965259,-48.738647,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
109,2018,Exxon Mobil Corp,Eastern Newfoundland Offshore Exploration Drilling Project,Offshore Newfoundland,NL,In Review,Energy,1050,46.965259,-48.738647,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
109,2019,Exxon Mobil Corp,Eastern Newfoundland Offshore Exploration Drilling Project,Offshore Newfoundland,NL,In Review,Energy,596,46.9653,-48.7386,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
109,2020,Exxon Mobil Corp,Eastern Newfoundland Offshore Exploration Drilling Project,Offshore Newfoundland,NL,Approved,Energy,596,46.965259,-48.738647,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
109,2023,Exxon Mobil Corporation,Eastern Newfoundland Offshore Exploration Drilling Project,Offshore Newfoundland,NL,Under Construction,Energy,165,46.965259,-48.738647,Private,Oil & Gas - Upstream,No,EN-OG-U,0,1,0,1,0
110,2017,Chieftan Metals Corp.,Tulsequah Chief Mine,Atlin,BC,Approved,Mining,198,58.714042,-133.538818,Private,Precious Metal,No,MIN-PM,1,0,0,0,1
114,2017,NWP Coal Canada Ltd.,Crown Mountain Coal Project,Fernie,BC,In Review,Mining,370,49.802,-114.729,Private,Coal,No,MIN-COAL,1,0,1,0,0
114,2018,NWP Coal Canada Ltd.,Crown Mountain Coal Project,Fernie,BC,Approved,Mining,381.1,49.802,-114.729,Private,Coal,No,MIN-COAL,1,0,1,0,0
114,2019,NWP Coal Canada Ltd.,Crown Mountain Coal Project,Fernie,BC,In Review,Mining,412,49.802,-114.729,Private,Coal,No,MIN-COAL,1,0,1,0,0
114,2020,NWP Coal Canada Ltd.,Crown Mountain Coal Project,Fernie,BC,In Review,Mining,370,49.802,-114.729,Private,Coal,No,MIN-COAL,1,0,1,0,0
114,2021,NWP Coal Canada Ltd.,Crown Mountain Coal Project,Fernie,BC,In Review,Mining,370,49.802,-114.729,Private,Coal,No,MIN-COAL,1,0,1,0,0
114,2022,NWP Coal Canada Ltd.,Crown Mountain Coal Project,Fernie,BC,In Review,Mining,419.48,49.802,-114.729,Private,Coal,No,MIN-COAL,1,0,1,0,0
114,2023,NWP Coal Canada Ltd.,Crown Mountain Coal Project,Fernie,BC,In Review,Mining,370,49.802,-114.729,Private,Coal,No,MIN-COAL,1,0,1,0,0
114,2024,NWP Coal Canada Ltd.,Crown Mountain Coal Project,Fernie,BC,In Review,Mining,468,49.802,-114.729,Private,Coal,No,MIN-COAL,1,0,1,0,0
116,2017,Innergex Renewable Energy Inc.,Big Silver Creek Hydroelectric Project,Harrison Hot Springs,BC,Under Construction,Energy,65,49.303076,-121.782618,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
126,2017,Connacher Oil & Gas Ltd.,Great Divide,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,600,56.1135,-111.8293,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
126,2018,Connacher Oil & Gas Ltd.,Great Divide,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,600,56.1135,-111.8293,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
126,2019,Connacher Oil & Gas Ltd.,Great Divide,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,600,56.1135,-111.8293,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
126,2020,Connacher Oil & Gas Ltd.,Great Divide,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,600,56.1135,-111.8293,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
126,2021,Connacher Oil & Gas Ltd.,Great Divide,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,600,56.1135,-111.8293,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
126,2022,Connacher Oil & Gas Ltd.,Great Divide,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,600,56.1135,-111.8293,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
126,2023,Connacher Oil & Gas Ltd.,Great Divide,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,600,56.1135,-111.8293,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
126,2024,Connacher Oil & Gas Ltd.,Great Divide,Regional Municipality of Wood Buffalo (RMWB),AB,Approved,Energy,600,56.1135,-111.8293,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
128,2020,Copper Fox Metals - Teck Resources Limited,Schaft Creek Porphyry Copper-Gold Mine,Iskut,BC,In Review,Mining,2900,57.364,-130.993,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
128,2021,Copper Fox Metals - Teck Resources Limited,"Project covers the Schaft Creek area and is located 25 km northeast of the Galore Creek mine proposal (see separate entry). The production capacity of the proposed open pit mine is expected at up to 100,000 tonnes/day with a mine life a 20 years. Pre-feasibility study has revealed three deposit zones called Main, West Breccia and Paramount. The application has been withdrawn from BC Environmental Assessment process while the project undergoes substantial changes to the Project Summary. Resource modelling on the deposit is expected to complete in Q4 of 2016.",Iskut,BC,In Review,Mining,2900,57.364,-130.993,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
128,2022,Copper Fox Metals - Teck Resources Limited,"Project covers the Schaft Creek area and is located 25 km northeast of the Galore Creek mine proposal (see separate entry). The production capacity of the proposed open pit mine is expected at up to 100,000 tonnes/day with a mine life a 20 years. Pre-feasibility study has revealed three deposit zones called Main, West Breccia and Paramount. The application has been withdrawn from BC Environmental Assessment process while the project undergoes substantial changes to the Project Summary. Resource modelling on the deposit is expected to complete in Q4 of 2016.",Iskut,BC,In Review,Mining,3396,57.364,-130.993,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
128,2023,Copper Fox Metals - Teck Resources Limited,Schaft Creek,Iskut,BC,In Review,Mining,3396.414,57.364,-130.993,Private,Precious Metal,No,MIN-PM,1,0,0,0,1
130,2017,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,Baie James,QC,In Review,Mining,268,53.252069,-73.547974,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
130,2018,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,Baie James,QC,In Review,Mining,341,53.252069,-73.547974,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
130,2019,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,Baie James,QC,In Review,Mining,341,53.2521,-73.548,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
130,2020,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,Baie James,QC,In Review,Mining,341.2,53.252069,-73.547974,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
130,2021,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,Baie James,QC,In Review,Mining,341.2,53.252069,-73.547974,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
130,2022,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,Baie James,QC,In Review,Mining,341.2,53.252069,-73.547974,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
130,2023,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,Baie James,QC,Approved,Mining,464,53.252069,-73.547974,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
130,2024,Corporation Lithium Elements Critiques,Rose Lithium-Tantalum Mine,Baie James,QC,Approved,Mining,610.1,53.252069,-73.547974,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
131,2020,Covanta/Green Island Energy Ltd./Covanta Holding Corporation,Gold River Power Project,Gold River,BC,Announced & Planning,Energy,500,49.788357,-126.04969,Private,Other,Yes,EN-OTH,1,0,1,0,0
131,2021,Covanta/Green Island Energy Ltd./Covanta Holding Corporation,Gold River Power Project,Gold River,BC,Announced & Planning,Energy,500,49.788357,-126.04969,Private,Other,Yes,EN-OTH,1,0,1,0,0
131,2022,Covanta/Green Island Energy Ltd./Covanta Holding Corporation,Gold River Power Project,Gold River,BC,Announced & Planning,Energy,500,49.788357,-126.04969,Private,Other,Yes,EN-OTH,1,0,1,0,0
131,2023,Covanta/Green Island Energy Ltd./Covanta Holding Corporation,Gold River Power Project,Gold River,BC,Announced & Planning,Energy,500,49.788357,-126.04969,Private,Other,Yes,EN-OTH,1,0,0,0,1
133,2017,Innergex Renewable Energy Inc.,Upper Lillooet River Hydroelectric Project,Pemberton,BC,Under Construction,Energy,500,50.6812,-123.4902,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
135,2017,Innergex Renewable Energy Inc.,Boulder Creek Hydroelectric Project,Pemberton,BC,Under Construction,Energy,84,50.632585,-123.416659,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
136,2017,Innergex Renewable Energy Inc.,North Creek Hydroelectric Project,Pemberton,BC,Under Construction,Energy,71,50.552269,-123.184573,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
138,2021,Agnico Eagle Mines Limited,Detour Lake open pit expansion and underground development,Detour Lake,ON,Announced & Planning,Mining,88.051,50.014,-79.71,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
138,2022,Agnico Eagle Mines Limited,Detour Lake open pit expansion and underground development,Detour Lake,ON,Approved,Mining,88.051,50.016,-79.71,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
138,2023,Agnico Eagle Mines Limited,Detour Lake open pit expansion and underground development,Detour Lake,ON,Under Construction,Mining,88.051,50.016,-79.71,Private,Precious Metal,No,MIN-PM,0,1,1,0,0
138,2024,Agnico Eagle Mines Limited,Detour Lake open pit expansion and underground development,Detour Lake,ON,Under Construction,Mining,88.051,50.016,-79.71,Private,Precious Metal,No,MIN-PM,0,1,1,0,0
140,2017,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Approved,Energy,7700,55.448219,-110.824021,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
140,2018,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Approved,Energy,7700,55.448219,-110.824021,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
140,2019,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Approved,Energy,7700,55.4482,-110.824,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
140,2020,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Approved,Energy,7700,55.448219,-110.824021,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
140,2021,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Approved,Energy,7700,55.448219,-110.824021,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
140,2022,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Approved,Energy,7700,55.448219,-110.824021,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
140,2023,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Approved,Energy,7700,55.448219,-110.824021,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
140,2024,Canadian Natural Resources Limited,Pike (Formely Kirby),Lac la Biche County,AB,Approved,Energy,7700,55.448219,-110.824021,Private,Oil & Gas - Upstream,No,EN-OG-U,1,0,1,0,0
141,2017,Devon Canada Corp.,Walleye,MD of Bonnyville (N of Barbara Lake),AB,Approved,Energy,450,54.545584,-110.884666,Private,Other,Yes,EN-OTH,1,0,1,0,0
141,2018,Devon Canada Corp.,Walleye,MD of Bonnyville (N of Barbara Lake),AB,Approved,Energy,450,54.545584,-110.884666,Private,Other,Yes,EN-OTH,1,0,0,0,1
142,2021,Dokie Wind Energy inc.,Wartenbe Wind Energy Project,Chetwynd,BC,Announced & Planning,Energy,140,55.698195,-121.629474,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
142,2022,Dokie Wind Energy inc.,Wartenbe Wind Energy Project,Chetwynd,BC,Announced & Planning,Energy,140,55.698195,-121.629474,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
142,2023,Dokie Wind Energy inc.,Wartenbe Wind Energy Project,Chetwynd,BC,Announced & Planning,Energy,140,55.698195,-121.629474,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
148,2017,NSP Maritime Link Inc (Emera Affiliate),Maritime Link Transmission Line,"Granite Canal, Newfoundland to Cape Breton, NS",Multi,Under Construction,Energy,1560,48.17695,-56.784864,Private,Trans & Distr,No,EN-T&D,0,1,0,1,0
153,2017,Enbridge Inc.,Wood Buffalo Crude Oil Pipeline,RM of Wood Buffalo,AB,Under Construction,Energy,1300,56.008409,-110.869539,Private,Trans & Distr,No,EN-T&D,0,1,0,1,0
154,2017,Enbridge Inc.,Enbridge Edmonton Terminal (South) Expansion,Strathcona County,AB,Under Construction,Energy,260,53.571868,-113.273691,Private,Oil & Gas - Downstream,No,EN-OG-D,0,1,0,1,0
162,2017,Enhance Energy Inc.,CO2 Pipeline (Alberta Carbon Trunk Line),Near Edmonton to Camrose and Lacombe Counties,AB,Under Construction,Energy,600,53.702873,-113.210057,Private,CCUS,Yes,EN-CCU,0,1,1,0,0
162,2018,Enhance Energy Inc.,CO2 Pipeline (Alberta Carbon Trunk Line),Near Edmonton to Camrose and Lacombe Counties,AB,Under Construction,Energy,600,53.702873,-113.210057,Private,CCUS,Yes,EN-CCU,0,1,1,0,0
162,2019,Enhance Energy Inc./ Wolf Energy JV,CO2 Pipeline (Alberta Carbon Trunk Line),Near Edmonton to Camrose and Lacombe Counties,AB,Under Construction,Energy,600,53.7029,-113.2101,Private,CCUS,Yes,EN-CCU,0,1,0,1,0
165,2017,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,In Review,Energy,125,57.857174,-129.979248,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
165,2018,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,In Review,Energy,125,57.857174,-129.979248,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
165,2019,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,In Review,Energy,300,57.8572,-129.9792,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
165,2020,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,In Review,Energy,300,57.857174,-129.979248,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
165,2021,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,In Review,Energy,300,57.857174,-129.979248,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
165,2022,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,In Review,Energy,300,57.857174,-129.979248,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
165,2023,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,Announced & Planning,Energy,250,57.857174,-129.979248,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
165,2024,WindRiver Power Corp.,Kinskuch Hydroelectric Project,Iskut,BC,In Review,Energy,250,57.857174,-129.979248,Private,Clean Electricity,Yes,EN-CLEL,1,0,1,0,0
170,2017,"Exxon Mobil Canada Properties, Chevron Canada Ltd., PetroCanada, Norsk Hydro Canada Oil & Gas Inc., Provincial Government",Hebron-Ben Nevis Offshore Oil,East of St. John's,NL,Under Construction,Energy,14000,47.249407,-48.383789,Public,Oil & Gas - Upstream,No,EN-OG-U,0,1,0,1,0
171,2017,"ExxonMobil, Petro-Canada, Chevron, Murphy Oil, Canada Hibernia Holding Corporation (Federal Government), StatoilHydro, Nalcor EnergyiOil and Gas (Provincial Government)",Hibernia Southern Extension,315 km Southeast of St.John's,NL,Under Construction,Energy,2000,47.100045,-48.713379,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
177,2020,Finavera Wind Energy Inc.,Bullmoose Wind Energy Project,Tumbler Ridge,BC,Announced & Planning,Energy,132,55.2431,-121.4951,Private,Clean Electricity,Yes,EN-CLEL,1,0,0,0,1
182,2017,FORCE,Tidal Demonstration Project,Parrsboro,NS,Under Construction,Energy,126,45.412912,-64.327011,Private,Clean Electricity,Yes,EN-CLEL,0,1,0,1,0
186,2017,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,160 km Northwest of Yellowknife,NT,Approved,Mining,589,63.55,-116.75,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
186,2018,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,160 km Northwest of Yellowknife,NT,Approved,Mining,589,63.55,-116.75,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
186,2019,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,160 km Northwest of Yellowknife,NT,Approved,Mining,589,63.55,-116.75,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
186,2020,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,160 km Northwest of Yellowknife,NT,Approved,Mining,589,63.55,-116.75,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
186,2021,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,160 km Northwest of Yellowknife,NT,Approved,Mining,589,63.55,-116.75,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
186,2022,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,160 km Northwest of Yellowknife,NT,Approved,Mining,589,63.55,-116.75,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
186,2023,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,160 km Northwest of Yellowknife,NT,Approved,Mining,589,63.55,-116.75,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
186,2024,Fortune Minerals Limited,NICO Cobalt-Gold-Bismuth Mine,160 km Northwest of Yellowknife,NT,Approved,Mining,589,63.55,-116.75,Private,Precious Metal,No,MIN-PM,1,0,1,0,0
187,2017,Fortune Minerals Ltd.,Saskatchewan Metals Processing Plant,RM of Corman Park,SK,In Review,Mining,250,52.357622,-106.911055,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
187,2018,Fortune Minerals Ltd.,Saskatchewan Metals Processing Plant,RM of Corman Park,SK,In Review,Mining,250,52.357622,-106.911055,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
187,2019,Fortune Minerals Ltd.,Saskatchewan Metals Processing Plant,RM of Corman Park,SK,In Review,Mining,250,52.3576,-106.9111,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
187,2020,Fortune Minerals Ltd.,Saskatchewan Metals Processing Plant,RM of Corman Park,SK,In Review,Mining,250,52.357622,-106.911055,Private,Critical Mineral,Yes,MIN-CM,1,0,1,0,0
