unique_id,company,project,loation,province,status,sector,project_cost,latitude_1,longitude_1,company_type,group,entry_year,entry_status,last_year,last_status,reporting_years,active,graduate,dropout,success_flag,first_construction_year_success,years_to_construction_success,years_to_graduation,years_active,years_to_dropout,cleantech,cost_band
5083.0,Natural Forces,Pesakastew Solar,,SK,Announced & Planning,Energy,,,,Private,Clean Electricity,2021,Announced & Planning,2021,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
5084.0,Kruger Energy Inc.,Foxtail Grove Solar,,SK,Announced & Planning,Energy,,,,Private,Clean Electricity,2021,Announced & Planning,2023,Approved,3,0,0,1,0,,,,,3.0,Yes,
5085.0,Prairie Green Renewable Energy Inc.,Prairie Green Renewable Energy,,SK,Announced & Planning,Energy,,,,Private,Clean Electricity,2021,Announced & Planning,2022,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,
5086.0,DEEP,DEEP Geothermal,,SK,Announced & Planning,Energy,,,,Private,Clean Electricity,2021,Announced & Planning,2024,Announced & Planning,4,1,0,0,0,,,,4.0,,Yes,
5087.0,Innagreen Investments and Awasis Nehiyawewini Energy Development,Bekevar Wind Energy Project,,SK,Announced & Planning,Energy,,,,Private,Clean Electricity,2021,Announced & Planning,2024,Under Construction,4,1,0,0,1,2023.0,3.0,,4.0,,Yes,
6001.0,Pembina Pipeline Corporation and TC Energy,Alberta Carbon Grid,,AB,Announced & Planning,Energy,,,,Private,CCUS,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6002.0,Highwood Organics Processing,Aldersyde Bioenergy Facility,,AB,Approved,Energy,25.0,50.63106,-113.87501,Private,Waste Biomass,2022,Approved,2024,Approved,3,1,0,0,0,,,,3.0,,Yes,<$100M
6003.0,"Shell Canada Limited, ATCO Energy Solutions Ltd., and Suncor Energy Inc.",Atlas Carbon Sequestration Hub,,AB,Announced & Planning,Energy,,,,Private,CCUS,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6004.0,City of St. Albert,Badger Lands Solar Farm,,AB,Announced & Planning,Energy,33.7,53.658542,-113.675941,Public,Clean Electricity,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,<$100M
6005.0,BHP Billiton Petroleum,BHP Canada Exploration Drilling Project,,NL,Approved,Energy,822.0,,,Private,Oil & Gas - Upstream,2022,Approved,2022,Approved,1,0,0,1,0,,,,,1.0,No,$500M-$999M
6006.0,Recyclage carbone Varenne (Technologie d'Enerkem),Biofuel Facility,,QC,Announced & Planning,Forest,875.0,,,Private,Other,2022,Announced & Planning,2024,Under Construction,3,1,0,0,1,2023.0,2.0,,3.0,,Yes,$500M-$999M
6008.0,McEwen Mining Inc.,Black Fox,,ON,Announced & Planning,Mining,451.127,48.535378,-80.340534,Private,Other,2022,Announced & Planning,2023,Announced & Planning,2,0,0,1,0,,,,,2.0,No,$100M-$499M
6009.0,McEwen Mining Inc.,Black Fox Mine Froome Expansion,,ON,Announced & Planning,Mining,451.127,48.535378,-80.340534,Private,Other,2022,Announced & Planning,2024,Under Construction,3,1,0,0,1,2023.0,2.0,,3.0,,No,$100M-$499M
6012.0,Elemental Energy,Chappice Lake Solar Storage Project,,AB,Announced & Planning,Energy,40.3,50.217984,-110.425494,Private,"DER, Storage, EV",2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,<$100M
6014.0,Canadian Natural Resources Ltd. (CNRL),CNRL In-Pit Extraction Process Demonstration,,AB,Announced & Planning,Energy,99.7,57.326362,-111.81829,Private,Oil & Gas - Upstream,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,No,<$100M
6016.0,Voltarix Group,Creekside Solar Project,,AB,Announced & Planning,Energy,43.0,53.247146,-113.825172,Private,Clean Electricity,2022,Announced & Planning,2024,Approved,3,1,0,0,0,,,,3.0,,Yes,<$100M
6017.0,ATCO,Deerfoot Solar Project,,AB,Announced & Planning,Energy,50.0,50.939476,-113.965224,Private,Clean Electricity,2022,Announced & Planning,2024,Under Construction,3,1,0,0,1,2023.0,2.0,,3.0,,Yes,<$100M
6018.0,FortisBC,Eagle Mountain - Woodfibre Gas Pipeline,,BC,Announced & Planning,Energy,350.0,,,Private,Trans & Distr,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6019.0,Skeena Resources Ltd.,Eskay Creek Mine,,BC,Announced & Planning,Mining,487.9,,,Private,Precious Metal,2022,Announced & Planning,2024,In Review,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6021.0,NOVA Gas Transmission Ltd.,Foothills Zone 8 West Path Delivery 2023,,BC,In Review,Energy,402.0,49.421,-114.839,Private,Clean Electricity,2022,In Review,2023,Under Construction,2,0,1,0,1,2023.0,2.0,2.0,,,Yes,$100M-$499M
6022.0,NTPC,Fort Providence and Kakisa Transmission Line,,NT,Announced & Planning,Energy,60.0,60.977458,-117.221393,Private,Trans & Distr,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,<$100M
6023.0,STLLR Gold Inc.,Tower Gold (formerly Garrison/Golden Highway),,ON,Announced & Planning,Mining,517.0,48.493967,-79.98755,Private,Precious Metal,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$500M-$999M
6024.0,FD Power,Genalta Flare Gas Bromhead,,SK,Announced & Planning,Energy,,,,Private,Other,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6025.0,Rock Tech Lithium Inc.,Georgia Lake,,ON,Announced & Planning,Mining,255.88,49.445411,-88.039681,Private,Critical Mineral,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,$100M-$499M
6026.0,TransAlta Corporation,Ghost River WaterCharger Battery Energy Storage,,AB,Announced & Planning,Energy,120.0,51.217782,-114.704604,Private,"DER, Storage, EV",2022,Announced & Planning,2024,Approved,3,1,0,0,1,2023.0,2.0,,3.0,,Yes,$100M-$499M
6028.0,TransAlta Corporation,Glacier Gas Plant CSS (Phase 2),,AB,Announced & Planning,Energy,49.0,55.559541,-119.60376,Private,Oil & Gas - Downstream,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,<$100M
6029.0,LNG Newfoundland and Labrador,Grassy Point LNG,,NL,Announced & Planning,Energy,7150.0,47.752791,-54.027147,Private,Oil & Gas - Downstream,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,"$5,000M+"
6030.0,Capital Power,Halkirk Wind Project Phase 2,,AB,Announced & Planning,Energy,274.0,52.235714,-112.111316,Private,Clean Electricity,2022,Announced & Planning,2024,Under Construction,3,1,0,0,1,2024.0,3.0,,3.0,,Yes,$100M-$499M
6031.0,Diageo Canada Inc.,Implantation de mesures de reduction des emissions de GES et de conversion energetique,,QC,Announced & Planning,Energy,94.0,0.0,,Private,Waste Biomass,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,Yes,<$100M
6032.0,BigMoon Canada Corporation,In-Stream Tidal Energy Project,,NS,Approved,Energy,36.0,45.412912,-64.327011,Private,Clean Electricity,2022,Approved,2023,Approved,2,0,0,1,0,,,,,2.0,Yes,<$100M
6033.0,International Wood Industries,Integrated wood processing facility (sawmill and pellet plant),,ON,Announced & Planning,Forest,,,,Private,Lumber,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,No,
6034.0,"ITOCHU Corporation, Petronas Canada, Interpipe (Brookfield Infrastructure)",ITOCHU/Petronas/Interpipe (Brookfield Infrastructure) Blue Ammonia Production Facility,,AB,Announced & Planning,Energy,1600.0,53.784065,-113.077,Private,Low Carbon Fuels,2022,Announced & Planning,2023,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,"$1,000M-$4,999M"
6035.0,Landore Resources Limited,Junior Lake (BAM Gold Project),,ON,Announced & Planning,Mining,111.0,50.377576,-87.900095,Private,Precious Metal,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,No,$100M-$499M
6037.0,Manitoba Hydro,Kettle Unit 8 Stator Overhaul,,MB,Approved,Energy,23.5,56.38428577,-94.63501073,Public,Clean Electricity,2022,Approved,2023,Approved,2,0,0,1,0,,,,,2.0,Yes,<$100M
6040.0,FD Power,Kopahawakenum,,SK,Announced & Planning,Energy,30.0,,,Private,Other,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,Yes,<$100M
6041.0,SOQUEM,Kwyjibo,,QC,Announced & Planning,Mining,723.6,51.06421,-65.239336,Private,Other,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,No,$500M-$999M
6042.0,M taux Lomiko,La Loutre Graphite,,QC,Announced & Planning,Mining,236.1,,0.0,Private,Critical Mineral,2022,Announced & Planning,2023,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,$100M-$499M
6043.0,Hydro One,Chatham to Lakeshore Transmission Line,,ON,Announced & Planning,Energy,525.0,,,Public,Trans & Distr,2022,Announced & Planning,2024,Under Construction,3,1,0,0,1,2023.0,2.0,,3.0,,No,$500M-$999M
6044.0,Lafarge Canada Inc.,Landfill Fly Ash Beneficiation Project,,AB,Announced & Planning,Energy,48.7,51.062217,-115.173878,Private,Waste Biomass,2022,Announced & Planning,2023,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,<$100M
6046.0,"LNG Canada (Shell Canada Limited, PETRONAS, Korea Gas Corporation (KOGAS), Mitsubishi Corporation, and PetroChina Company Limited)",LNG Canada Phase 2,,BC,Announced & Planning,Energy,,54.081951,-128.638058,Private,Oil & Gas - Downstream,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,
6050.0,Miniere O3,Marban Block,,QC,Announced & Planning,Mining,435.1,48.137067,-77.97919,Private,Other,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,No,$100M-$499M
6051.0,Fox River Resources Corporation,Martison,,ON,Announced & Planning,Mining,2326.92,50.31444,-83.41444,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,"$1,000M-$4,999M"
6052.0,Bison Low Carbon Ventures Inc.,Meadowbrook Hub Project,,AB,Announced & Planning,Energy,,,,Private,Other,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6053.0,TC Energy Corporation,Meaford Pumped Storage Project,,ON,In Review,Energy,4300.0,,,Private,"DER, Storage, EV",2022,In Review,2024,In Review,3,1,0,0,0,,,,3.0,,Yes,"$1,000M-$4,999M"
6055.0,Western Resources Corp.,Milestone,,SK,Approved,Mining,,50.236669,-104.239825,Private,Other,2022,Approved,2022,Approved,1,0,0,1,0,,,,,1.0,No,
6056.0,San Group,Mill and port upgrades,,BC,Announced & Planning,Forest,100.0,,,Private,Pulp & Paper,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6057.0,Resolute,Mill modernization and new equipment,,QC,Announced & Planning,Forest,22.0,,,Private,Pulp & Paper,2022,Announced & Planning,2023,Announced & Planning,2,0,0,1,0,,,,,2.0,No,<$100M
6059.0,"Mitsubishi Corporation, Shell Canada Limited",Mitsubishi/Shell Ammonia Project,,AB,Announced & Planning,Energy,,,,Private,Low Carbon Fuels,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6060.0,Sayona Nord,Moblan,,QC,Announced & Planning,Mining,822.6,50.739349,-74.835889,Private,Other,2024,Announced & Planning,2024,Announced & Planning,1,1,0,0,0,,,,1.0,,No,$500M-$999M
6061.0,Voyager Metals inc.,Mont Sorcier,,QC,Announced & Planning,Mining,586.3,49.912759,-74.121332,Private,Other,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,No,$500M-$999M
6062.0,Voltarix Group,Moon Lake Solar Project,,AB,Announced & Planning,Energy,43.0,53.422494,-114.990517,Private,Clean Electricity,2022,Announced & Planning,2024,Approved,3,1,0,0,0,,,,3.0,,Yes,<$100M
6063.0,Northriver Midstream NEBC Connector GP Inc.,NEBC Connector Project,,Multi,In Review,Energy,350.1,56.9228,-122.058,Private,Clean Electricity,2022,In Review,2024,Approved,3,1,0,0,0,,,,3.0,,Yes,$100M-$499M
6064.0,One Sky Forest Products,New OSB Mill,,SK,Announced & Planning,Forest,250.0,,,Private,EWP,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6066.0,NOVA Gas Transmission Ltd.,NGTL West Path Delivery 2022 Project,,AB,Approved,Energy,193.0,52.008,-114.824,Private,Clean Electricity,2022,Approved,2022,Approved,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
6067.0,Northern Petrochemical Corp.,Northern Petrochemical Ammonia and Methanol Production Facility,,AB,Announced & Planning,Energy,2500.0,54.760765,-118.572392,Private,Low Carbon Fuels,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,Yes,"$1,000M-$4,999M"
6069.0,Wawa OSB Inc,OSB Mill restart,,ON,Announced & Planning,Forest,180.0,,,Private,EWP,2022,Announced & Planning,2023,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,$100M-$499M
6072.0,Peak Renewables,Pellet Plant,,BC,Announced & Planning,Forest,29.0,58.80493975,-122.6973869,Private,Other,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,Yes,<$100M
6074.0,Nihat Corp,Pellet plant,,NWT,Announced & Planning,Forest,,,,Private,Other,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6075.0,Nairn Centre Wood Pellet Plant,Pellet plant,,ON,Announced & Planning,Forest,,,,Private,Other,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6076.0,Whitesands First Nation,Pellet plant and biomass co-gen,,ON,Announced & Planning,Forest,,,,Private,Other,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6077.0,Hydro One,Power Downtown Toronto,,ON,Announced & Planning,Energy,108.0,,,Public,Trans & Distr,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6079.0,Heartland Generation,Rainbow Lake Generating Station Expansion,,AB,Announced & Planning,Energy,50.0,58.450941,-119.237323,Private,Other,2022,Announced & Planning,2023,Announced & Planning,2,0,0,1,0,,,,,2.0,Yes,<$100M
6081.0,Newcrest Mining Ltd./Imperial Metals,Red Chris Block Cave Expansion,,BC,Announced & Planning,Mining,1500.0,,,Private,Precious Metal,2022,Announced & Planning,2024,Approved,3,1,0,0,0,,,,3.0,,No,"$1,000M-$4,999M"
6083.0,Voltarix Group,Rocktree Solar Project,,AB,Announced & Planning,Energy,40.0,53.515088,-113.912081,Private,Clean Electricity,2022,Announced & Planning,2024,Approved,3,1,0,0,0,,,,3.0,,Yes,<$100M
6084.0,DP Energy,Saamis Solar Farm,,AB,Announced & Planning,Energy,450.0,50.070674,-110.70734,Private,Clean Electricity,2022,Announced & Planning,2024,In Review,3,1,0,0,0,,,,3.0,,Yes,$100M-$499M
6085.0,Dunkley Lumber,Saw Mill Expansion,,SK,Announced & Planning,Forest,100.0,,,Private,Lumber,2022,Announced & Planning,2023,Under Construction,2,0,1,0,1,2023.0,2.0,2.0,,,No,$100M-$499M
6086.0,Silicon Ranch,Scottford Refinery Solar Farm,,AB,Announced & Planning,Energy,100.0,53.804239,-113.088906,Private,"DER, Storage, EV",2022,Announced & Planning,2024,Under Construction,3,1,0,0,1,2023.0,2.0,,3.0,,Yes,$100M-$499M
6087.0,Magna Mining Inc.,Shakespeare,,ON,Announced & Planning,Mining,232.9,46.291979,-81.858789,Private,Other,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6088.0,Expander Energy,Slave Lake Bio-Mass/Gas to Liquids Plant (Phase 1),,AB,Announced & Planning,Energy,35.0,55.265038,-114.57517,Private,Waste Biomass,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,Yes,<$100M
6089.0,Hydro One,St.Clair Transmission Line,,ON,Announced & Planning,Energy,250.0,,,Public,Trans & Distr,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6090.0,Imperial Oil Ltd.,Strathcona Refinery Renewable Diesel Expansion,,AB,Announced & Planning,Energy,500.0,53.546093,-113.384158,Private,Low Carbon Fuels,2022,Announced & Planning,2024,Under Construction,3,1,0,0,1,2023.0,2.0,,3.0,,Yes,$500M-$999M
6091.0,"ATCO, Suncor",Suncor and ATCO clean hydrogen project,,AB,Announced & Planning,Energy,,,,Private,Low Carbon Fuels,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,Yes,
6092.0,Suncor Energy Inc.,Suncor PURE Demonstration Facility,,AB,Announced & Planning,Energy,52.5,57.380561,-111.509771,Private,Clean Electricity,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,Yes,<$100M
6093.0,Enbridge Inc.,The Open Access Wabamun Carbon Hub,,AB,Announced & Planning,Energy,,,,Private,CCUS,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6094.0,Enhance Energy Inc.,The Origins Project,,AB,Announced & Planning,Energy,,,,Private,Clean Electricity,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
6095.0,Suncor,Tilt Cove Exploration Drilling Project,,NL,In Review,Energy,52.0,,,Private,Oil & Gas - Upstream,2022,In Review,2023,In Review,2,0,0,1,0,,,,,2.0,No,<$100M
6096.0,Troilus Gold Corp.,Troilus,,QC,In Review,Mining,449.5,51.011121,-74.466634,Private,Other,2024,In Review,2024,In Review,1,1,0,0,0,,,,1.0,,No,$100M-$499M
6097.0,Agnico Eagle Mines Limited,Upper Beaver,,ON,Announced & Planning,Mining,240.1,48.165061,-79.764065,Private,Other,2022,Announced & Planning,2024,In Review,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6100.0,Probe Gold inc.,Novador,,QC,Announced & Planning,Mining,353.0,48.150028,-77.500793,Private,Precious Metal,2023,Announced & Planning,2024,In Review,2,1,0,0,0,,,,2.0,,No,$100M-$499M
6101.0,Ville de Quebec,Projet de valorisation de la vapeur de l'incinerateur pour le CHU de Quebec - Universite Laval,,QC,Announced & Planning,Energy,43.8,46.8347,-71.2033,Private,Other,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,Yes,<$100M
6102.0,Galleon Gold Corp.,West Cache,,ON,Announced & Planning,Mining,149.6,48.418089,-81.48394,Private,Precious Metal,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,$100M-$499M
6103.0,"Enbridge Inc., BG Group",Westcoast Connector Gas Transmission Project,,BC,Announced & Planning,Energy,6700.0,,,Private,Trans & Distr,2022,Announced & Planning,2024,Approved,3,1,0,0,0,,,,3.0,,No,"$5,000M+"
6104.0,NTPC,Whati Transmission Line,,NT,Announced & Planning,Energy,41.5,63.252421,-116.735563,Private,Trans & Distr,2022,Announced & Planning,2024,Announced & Planning,3,1,0,0,0,,,,3.0,,No,<$100M
6105.0,BluEarth Renewables,Wheatcrest Solar Project,,AB,Announced & Planning,Energy,100.0,50.267767,-112.336177,Private,Clean Electricity,2022,Announced & Planning,2023,Under Construction,2,0,1,0,1,2023.0,2.0,2.0,,,Yes,$100M-$499M
6106.0,Wolf Midstream,Wolf Midstream Carbon Hub,,AB,Announced & Planning,Energy,,,,Private,CCUS,2022,Announced & Planning,2022,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,
7000.0,Strategic Resources Inc.,BlackRock,,QC,Announced & Planning,Mining,1471.0,49.800453,-74.062113,Private,Other,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,No,"$1,000M-$4,999M"
7001.0,Sabre Gold Mines Corp.,Brewery Creek,,YK,Announced & Planning,Mining,132.3,64.05802,-138.20379,Private,Precious Metal,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,No,$100M-$499M
7002.0,Dore Copper Mining Corp.,Corner Bay,,QC,Announced & Planning,Mining,157.0,49.74183,-74.23977,Private,Critical Mineral,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
7003.0,Rio Tinto Group,Jonquiere Refinery,,QC,Approved,Mining,1400.0,48.429,-71.162,Private,Critical Mineral,2023,Approved,2024,Approved,2,1,0,0,0,,,,2.0,,Yes,"$1,000M-$4,999M"
7004.0,Nouveau Monde Graphite Inc,Lac Gueret,,QC,Announced & Planning,Mining,1417.0,51.12903,-69.06792,Private,Critical Mineral,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,"$1,000M-$4,999M"
7005.0,Groupe minier Imp rial,Crater Lake,,QC,Announced & Planning,Mining,870.1,55.35025,-63.8991,Private,Other,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,No,$500M-$999M
7007.0,Saskpower,Aspen Power Station,,SK,In Review,Energy,1253.0,,,Public,Low Carbon Fuels,2023,In Review,2024,Under Construction,2,1,0,0,1,2024.0,2.0,,2.0,,Yes,"$1,000M-$4,999M"
7008.0,ATCO,ATCO Kansai Electric Power Ammonia Project (Natural Gas with CCUS),,AB,Announced & Planning,Energy,1000.0,,,Private,NG Power Gen,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,No,"$1,000M-$4,999M"
7009.0,Energir Developpement/Nature Energy,Biomethanization plants in Quebec- Farnham Project,,QC,Announced & Planning,Energy,1390.083265,,,Private,Waste Biomass,2023,Announced & Planning,2024,In Review,2,1,0,0,0,,,,2.0,,Yes,"$1,000M-$4,999M"
7010.0,Enbridge Gas,Bobcaygeon Natural Gas Expansion,,ON,In Review,Energy,122.79,,,Private,NG Power Gen,2023,In Review,2024,Approved,2,1,0,0,0,,,,2.0,,No,$100M-$499M
7011.0,Centre de Tratement de la Biomasse de la Monteregie (CTBM) Inc.,Centre de Tratement de la Biomasse de la Monteregie,,QC,Announced & Planning,Energy,35.0,,,Private,Waste Biomass,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,<$100M
7012.0,Cielo Waste Solutions Corp.,Cielo- Halifax,,NS,Announced & Planning,Energy,50.0,,,Private,Other,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,<$100M
7014.0,Capital Power Corporation,East Windsor Expansion,,ON,Announced & Planning,Energy,200.0,,,Private,"DER, Storage, EV",2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,$100M-$499M
7015.0,Eco Options Energy Cooperative,Eco Options Energy Cooperative,,BC,Announced & Planning,Energy,450.0,,,Private,Clean Electricity,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
7023.0,Newfoundland Power Inc.,Electric Utility 2023 Capital Program,,NL,In Review,Energy,124.48,48.55,-58.43,Private,Clean Electricity,2023,In Review,2023,In Review,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
7025.0,Newfoundland and Labrador Hydro,Electric Utility 2023 Capital Program (Newfoundland and Labrador Hydro),,NL,Approved,Energy,141.43,54.18,-58.43,Public,Clean Electricity,2023,Approved,2023,Approved,1,0,0,1,0,,,,,1.0,Yes,$100M-$499M
7027.0,Manitoba Hydro,Enterprise PCB Remediation,,MB,Approved,Energy,25.1,,,Public,Clean Electricity,2023,Approved,2024,Under Construction,2,1,0,0,1,2024.0,2.0,,2.0,,Yes,<$100M
7029.0,Federated Co-operatives Limited,FCL HDRD Plant,,SK,Announced & Planning,Energy,2000.0,,,Private,Waste Biomass,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,"$1,000M-$4,999M"
7031.0,Fort Nelson First Nation/Hydrogen Naturally,Fort Nelson First Nation Hydrogen,,BC,Announced & Planning,Energy,1200.0,,,Private,Low Carbon Fuels,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,"$1,000M-$4,999M"
7035.0,Green Impact Partners (In partnership with Carbon Clean Energy and PCL Construction),Future Energy Park Renewable Natural Gas and Ethanol Project,,AB,Announced & Planning,Energy,1200.0,51.010133,-113.914,Private,Low Carbon Fuels,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,"$1,000M-$4,999M"
7037.0,Pattern Energy,Argentia Renewables,,NL,Announced & Planning,Energy,5300.0,,,Private,Low Carbon Fuels,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,"$5,000M+"
7038.0,H2MB,H2MB,,MB,Announced & Planning,Energy,20.0,,,Private,Low Carbon Fuels,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,<$100M
7039.0,FortisBC/Suncor/Hazer,Hazer Pyrolysis Hydrogen Production Demo Plant,,BC,Announced & Planning,Energy,11.25,,,Private,Low Carbon Fuels,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,<$100M
7040.0,Heidelberg Materials,Heidelberg Materials Carbon Capture Utilization and Storage Hub,,AB,Announced & Planning,Energy,1360.0,53.5798,-113.606,Private,CCUS,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,"$1,000M-$4,999M"
7042.0,Kiwetinohk Energy Corp,Homestead Solar Project,,AB,Announced & Planning,Energy,500.0,49.981414,-113.446,Private,Clean Electricity,2023,Announced & Planning,2024,Announced & Planning,2,1,0,0,0,,,,2.0,,Yes,$500M-$999M
7043.0,Hydrogen Canada Corp,Hydrogen Canada Corp Hydrogen Project (Natural Gas with CCUS),,AB,Announced & Planning,Energy,1000.0,,,Private,Clean Electricity,2023,Announced & Planning,2023,Announced & Planning,1,0,0,1,0,,,,,1.0,Yes,"$1,000M-$4,999M"
7044.0,Renewable Hydrogen Canada/ Fortis BC/ Green Investment Group,Hydrogen Electrolyzer Plant,,BC,In Review,Energy,200.0,,,Private,Low Carbon Fuels,2023,In Review,2024,In Review,2,1,0,0,0,,,,2.0,,Yes,$100M-$499M
7045.0,Hydra Energy Canada,Hydrogen Refueling and Production,,BC,Announced & Planning,Energy,62.0,,,Private,Low Carbon Fuels,2023,Announced & Planning,2024,Under Construction,2,1,0,0,1,2024.0,2.0,,2.0,,Yes,<$100M
7046.0,Manitoba Hydro,Jenpeg Unit 2 Overhauls,,MB,Approved,Energy,53.4,54.54,-98.03,Public,Clean Electricity,2023,Approved,2023,Approved,1,0,0,1,0,,,,,1.0,Yes,<$100M
7047.0,Northland Power,Jurassic Solar and Battery Storage,,AB,Announced & Planning,Energy,500.0,50.663204,-111.116,Private,"DER, Storage, EV",2023,Announced & Planning,2024,Under Construction,2,1,0,0,1,2024.0,2.0,,2.0,,Yes,$500M-$999M
7048.0,Manitoba Hydro,Kettle Unit 10 Stator Overhaul,,MB,Approved,Energy,22.9,,,Public,Clean Electricity,2023,Approved,2024,Approved,2,1,0,0,0,,,,2.0,,Yes,<$100M
7049.0,Manitoba Hydro,Kettle Unit 11 Stator Overhaul,,MB,Approved,Energy,24.9,56.38428577,-94.63501073,Public,Clean Electricity,2023,Approved,2023,Approved,1,0,0,1,0,,,,,1.0,Yes,<$100M
