Unique ID,company,project,province,company_type,start_year,end_year,reporting_years,start_status,end_status,current_survival,end_success,project_cost,cost_percentile,latitude_1,longitude_1,sector,group,cleantech,abbreviation,_cost_quintile_bayes,p_bayes,risk_score,years_remaining,p_cox,blended_prob,priority_index,urgency_scale_(0-1),power_ranking
8172,EDF Renouvelables,Haute-Chaudiere,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,370.0,0.623,,,Energy,Other,Yes,EN-OTH,2,0.8679358517672686,0.6895749892600432,4.0,0.03538301593827853,0.5349147174356725,0.13372867935891813,0.055327575421222984,0.3430798606298927
8173,EDF Renouvelables,Madawaska,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,800.0,0.777,,,Energy,Other,Yes,EN-OTH,3,0.8768435126621239,0.6895749892600432,4.0,0.03538301593827853,0.5402593139725856,0.1350648284931464,0.055887540319352114,0.3465106045112922
8174,Invenergy,Pohenegamook-Picard-St-Antonin,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,950.0,0.801,,,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9331054447217659,0.6488637968717333,4.0,0.03332928735053653,0.5731949817732741,0.14329874544331853,0.05933828121952108,0.36765230155177286
8175,Innergex,Mesgi'g Ugju's'n (MU2),QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,220.0,0.519,,,Energy,Other,Yes,EN-OTH,1,0.8905531879642774,0.7328404945776128,4.0,0.03756081789721022,0.5493562399374505,0.13733905998436263,0.05684064485886633,0.35235000190601684
8176,Boralex-Energir-Hydro-Quebec,Des Neiges (secteur Sud),QC,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,1000.0,0.805,,,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9331054447217659,0.6488637968717333,4.0,0.03332928735053653,0.5731949817732741,0.14329874544331853,0.05933828121952108,0.36765230155177286
8177,Boralex-Energir-Hydro-Quebec,Des Neiges (secteur Ouest),QC,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,1000.0,0.805,,,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9331054447217659,0.6488637968717333,4.0,0.03332928735053653,0.5731949817732741,0.14329874544331853,0.05933828121952108,0.36765230155177286
8178,Boralex-Energir-Hydro-Quebec,Des Neiges (secteur Charlevoix),QC,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,1000.0,0.805,,,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9331054447217659,0.6488637968717333,4.0,0.03332928735053653,0.5731949817732741,0.14329874544331853,0.05933828121952108,0.36765230155177286
8186,Kruger,Saint-Paul-de-Montminy,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,550.0,0.702,,,Energy,Other,Yes,EN-OTH,3,0.8768435126621239,0.6895749892600432,4.0,0.03538301593827853,0.5402593139725856,0.1350648284931464,0.055887540319352114,0.3465106045112922
8187,Energie Matawak,minicentrale hydroelectrique barrage Matawin,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,110.0,0.372,,,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9409736968441289,0.7788205762350136,4.0,0.03986987115939855,0.5805321665702368,0.1451330416425592,0.060107013884187065,0.3723621054958169
8188,Energie Renouvelable Onimiki,Amenagement hydroelectrique Onimiki,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,475.0,0.669,,,Energy,Clean Electricity,Yes,EN-CLEL,2,0.927932641274581,0.6895749892600432,4.0,0.03538301593827853,0.5709127911400599,0.14272819778501497,0.059099171188181435,0.36618734315930845
8189,Hydro-Quebec,Rehabilitation de levacuateur de crues du barrage Gouin,QC,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,200.0,0.491,,,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9409736968441289,0.7328404945776128,4.0,0.03756081789721022,0.5796085452653614,0.14490213631634036,0.06001024408943786,0.371769224794992
8190,Hydro-Quebec,Rehabilitation de lamenagement hydroelectrique de Carillon,QC,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,750.0,0.757,,,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9331054447217659,0.6895749892600432,4.0,0.03538301593827853,0.5740164732083709,0.14350411830209273,0.0594243506476979,0.3681796241841017
8194,Hydro-Quebec,Renforcement du reseau de Becancour a 230 kV,QC,Public,2024,2024,1,In Review,In Review,1,0,119.6,0.388,,,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9409736968441289,0.7788205762350136,4.0,0.03986987115939855,0.5805321665702368,0.1451330416425592,0.060107013884187065,0.3723621054958169
8195,Hydro-Quebec,Construction du nouveau poste de Coteau-du-Lac a 120-25 kV et de sa ligne dalimentation,QC,Public,2024,2024,1,In Review,In Review,1,0,196.3,0.488,,,Energy,Trans & Distr,No,EN-LCF,1,0.8549504305873977,0.5839675455477698,4.0,0.030046468072143284,0.5249888455812959,0.13124721139532397,0.05428762043427666,0.3367083555224882
8196,Hydro-Quebec,Reconstruction de la ligne Cleveland-Waterloo en biterne,QC,Public,2024,2024,1,In Review,In Review,1,0,72.8,0.285,,,Energy,Clean Electricity,Yes,EN-CLEL,0,0.8423243115839777,0.7788205762350136,4.0,0.03986987115939855,0.5213425354141461,0.13033563385353653,0.05390558865934411,0.3343677567122253
8197,Hydro-Quebec,Renforcement de la ligne 7004 a 735 kV du poste aux Outardes au poste des Laurentides,QC,Public,2024,2024,1,In Review,In Review,1,0,166.9,0.463,,,Energy,Trans & Distr,No,EN-LCF,1,0.8549504305873977,0.5839675455477698,4.0,0.030046468072143284,0.5249888455812959,0.13124721139532397,0.05428762043427666,0.3367083555224882
8198,Hydro-Quebec,Ajout de transformateurs a 120-25 kV au poste de Sainte-Rosalie et au demantelement du reseau a 49 kV,QC,Public,2024,2024,1,In Review,In Review,1,0,82.8,0.315,,,Energy,Trans & Distr,No,EN-LCF,0,0.6638861457161335,0.620606999328274,4.0,0.031901266668971195,0.41109219409726855,0.10277304852431714,0.04235442278221605,0.26359708557124756
8199,Hydro-Quebec,Construction du poste de Bonsecours a 120-25 kV et de sa ligne dalimentation,QC,Public,2024,2024,1,In Review,In Review,1,0,161.3,0.459,,,Energy,Trans & Distr,No,EN-LCF,1,0.8549504305873977,0.5839675455477698,4.0,0.030046468072143284,0.5249888455812959,0.13124721139532397,0.05428762043427666,0.3367083555224882
8200,Hydro-Quebec,Construction du nouveau poste de Bagotville a 161-25 kV et sa ligne dalimentation,QC,Public,2024,2024,1,In Review,In Review,1,0,83.5,0.316,,,Energy,Trans & Distr,No,EN-LCF,0,0.6638861457161335,0.620606999328274,4.0,0.031901266668971195,0.41109219409726855,0.10277304852431714,0.04235442278221605,0.26359708557124756
8201,Hydro-Quebec,"Remplacement des transformateurs au poste de Saraguay, a la reconstruction dune ligne souterraine SaraguayMont-Royal et a la construction du nouveau poste de Cote-Saint-Luc a 315-25 kV",QC,Public,2024,2024,1,In Review,In Review,1,0,887.6,0.792,,,Energy,Trans & Distr,No,EN-LCF,3,0.8375943310080892,0.5494912152492545,4.0,0.02829792823361421,0.5138757698982992,0.1284689424745748,0.053123279543481415,0.3295747737563721
8202,Hydro-Quebec,Construction d'une nouvelle centrale thermique et d'un systeme de stockage d'energie a Kangiqsujuaq,QC,Public,2024,2024,1,In Review,In Review,1,0,110.0,0.372,,,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9409736968441289,0.7788205762350136,4.0,0.03986987115939855,0.5805321665702368,0.1451330416425592,0.060107013884187065,0.3723621054958169
8211,TES Canada,Usine de production d'hydrogene vert pour usage energetique,QC,Private,2024,2024,1,In Review,In Review,1,0,4000.0,0.936,,,Energy,Clean Electricity,Yes,EN-CLEL,4,0.9177572047062117,0.6488637968717333,4.0,0.03332928735053653,0.5639860377639415,0.14099650944098538,0.05837344030806078,0.3617409987815892
8212,Hy2Gen ,Usine de production d'hydrogene pour usage chimique ,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,1000.0,0.805,,,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9331054447217659,0.6488637968717333,4.0,0.03332928735053653,0.5731949817732741,0.14329874544331853,0.05933828121952108,0.36765230155177286
8215,Fortress Cellulose specialisee/Rio tinto,Conversion de l'usine pour production de biocharbon,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,96.0,0.339,45.598715,-75.256778,Forest,Other,Yes,FOR-OTH,1,0.554068380629208,1.0361399358028094,4.0,0.05269020124239576,0.3535171088744831,0.08837927721862078,0.03632215701456016,0.22663912813051396
8221,Mine Arnaud inc.,Arnaud,QC,Private,2024,2024,1,Approved,Approved,1,0,768.0,0.768,,,Mining,Other,No,MIN-OTH,3,0.10674490584545243,0.23269713800186304,4.0,0.012082767199519062,0.06888005038707908,0.01722001259676977,0.006500118932012462,0.04392807780505243
8244,Arcadium Lithium plc,Galaxy,QC,Private,2024,2024,1,Approved,Approved,1,0,380.1,0.628,,,Mining,Critical Mineral,Yes,MIN-CM,2,0.0489203729005055,0.29201945724590034,4.0,0.015139646667279183,0.03540808240721497,0.008852020601803743,0.002993188706208792,0.0224421249268125
8256,Minerai de Fer Quebec inc.,Lac Bloom - Phase III - Usine de traitement du minerai- 1e usine de flottation (Fe + 67%),QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,470.7,0.667,,,Mining,Other,No,MIN-OTH,2,0.09934953282093764,0.23269713800186304,4.0,0.012082767199519062,0.0644428265723702,0.01611070664309255,0.006035221429606283,0.04107978451526463
8259,Focus Graphite inc.,Lac Knife,QC,Private,2024,2024,1,In Review,In Review,1,0,236.5,0.53,,,Mining,Critical Mineral,Yes,MIN-CM,2,0.0489203729005055,0.31034142306119733,4.0,0.016081864472034524,0.03578496952911711,0.008946242382279278,0.0030326759822575104,0.022684052110373273
8266,Groupe minier Windfall (Partenariat),Lac Windfall,QC,Private,2024,2024,1,In Review,In Review,1,0,788.6,0.773,,,Mining,Other,No,MIN-OTH,3,0.10674490584545243,0.23269713800186304,4.0,0.012082767199519062,0.06888005038707908,0.01722001259676977,0.006500118932012462,0.04392807780505243
8268,Eldorado Gold Quebec,Lamaque - Lower Triangle,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,85.5,0.321,,,Mining,Precious Metal,No,MIN-PM,0,0.05687416611270837,0.26281306881695304,4.0,0.013635825190835615,0.039578829743959265,0.009894707435989816,0.003430166893694442,0.025119364603853334
8271,Nouveau Monde Graphite inc.,Matawinie - Usine de fabrication de produit chimique,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,923.4,0.8,,,Mining,Critical Mineral,Yes,MIN-CM,3,0.052781894810835846,0.274779185353463,4.0,0.014252231666981419,0.037370029553294076,0.009342507388323519,0.003198746137195615,0.02370151618685469
8295,"Iyuhana Solar LP  a partnership between Greenwood Sustainable Infrastructure (GSI), Saturn Power and Ocean Man First Nation.",Iyuhana Solar Energy Facility,SK,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,200.0,0.491,,,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9753261028621941,0.9258758127409857,4.0,0.047217646595432816,0.6040827203554895,0.15102068008887237,0.0625744561616654,0.3874794146779598
8306,Denison Mines Corp.,Wheeler River - Gryphon,SK,Private,2024,2024,1,In Review,In Review,1,0,737.4,0.754,57.53,-105.41,Mining,Other,No,MIN-OTH,3,0.28319782136908933,0.29399119366916854,4.0,0.015241087675758047,0.1760151278917568,0.0440037819729392,0.017724891905355235,0.11269903349719618
8307,"Groupe Remabec, Airex Energie and SUEZ",Carbonity biochar plant ,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,80.0,0.305,,,Forest,Waste Biomass,Yes,FOR-OTH,0,0.34529266234201567,1.0361399358028094,4.0,0.05269020124239576,0.2282516779021677,0.05706291947554192,0.023197827832917586,0.14623013787446765
8308,"Groupe Remabec, Airex Energie and SUEZ",Carbonity biochar plant ,QC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,80.0,0.305,,,Forest,Waste Biomass,Yes,FOR-OTH,0,0.34529266234201567,1.0361399358028094,4.0,0.05269020124239576,0.2282516779021677,0.05706291947554192,0.023197827832917586,0.14623013787446765
8309,Structural Truss,Structural Truss Fort Macleod plant,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,28.5,0.142,,,Forest,Other,Yes,FOR-OTH,0,0.6468009795346272,1.669558894637501,4.0,0.08352419642195197,0.4214902662895571,0.10537256657238928,0.04344385121627652,0.2702717002602449
8310,Kalesnikoff,Kalesnikoff West Kootenays,BC,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,34.0,0.157,,,Forest,Other,Yes,FOR-OTH,0,0.11195912583851204,0.4861165735233168,4.0,0.02507552282048231,0.07720568463130015,0.019301421157825037,0.00737241357562617,0.04927237620903055
8319,Covenant Energy Ltd.,Covenant Energy  Renewable Diesel Facility,SK,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,920.0,0.799,53.29463959,-109.983713,Energy,Low Carbon Fuels,Yes,EN-LCF,3,0.9039893143127313,0.8712138703456728,4.0,0.04449299228038894,0.5601907854997943,0.14004769637494857,0.057975803548617935,0.3593047927193237
8322,Envest,Voisey's Bay Wind Energy Project,NL,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,77.6,0.301,,,Energy,Clean Electricity,Yes,EN-CLEL,0,0.8153426435054083,0.7691460295416733,4.0,0.03938449003059108,0.5049593821154814,0.12623984552887035,0.052189090378405696,0.3238512654206511
8323,Enbridge  and Six Nations Energy Development LP ,The Seven Stars Energy Project (the Project),SK,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,100.0,0.343,,,Energy,Clean Electricity,Yes,EN-CLEL,1,0.9753261028621941,0.9839673698935144,4.0,0.05010473650981817,0.6052375563212437,0.1513093890803109,0.06269545081476094,0.38822071411865056
8324,Ontario Power Generation,Hydroelectric refurbishment in Eastern Ontario,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,1000.0,0.805,,,Energy,Clean Electricity,Yes,EN-CLEL,3,0.9533829837153003,1.0979907428609783,4.0,0.055746166161362076,0.5943282566937249,0.14858206417343123,0.061552459980487036,0.38121793800842974
8325,Hydro One,Porcupine TS upgrade,ON,Public,2024,2024,1,Announced & Planning,Announced & Planning,1,0,80.0,0.305,,,Energy,Other,Yes,EN-OTH,0,0.7999124601186385,1.317900285357946,4.0,0.06653198135678029,0.5065602686138951,0.12664006715347378,0.05235681870715964,0.3248788886512009
8326,Manitoba Hydro,R44H Radisson to Henday 230 kV T-Line,MB,Public,2024,2024,1,In Review,In Review,1,0,106.8210593,0.368,,,Energy,Trans & Distr,No,EN-T&D,1,0.9855500214831037,0.9204498662326372,4.0,0.046947535031299115,0.6101090269023819,0.15252725672559547,0.06320584528679749,0.3913477542561481
8330,Nuclear Waste Management Organization,Adaptive Phased Management Deep Geological Repository,ON,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,26000.0,0.996,,,Energy,Clean Electricity,Yes,EN-CLEL,4,0.9424000145095274,1.0979907428609783,4.0,0.055746166161362076,0.5877384751702612,0.1469346187925653,0.06086203436762855,0.3769878988492082
8331,Alamos Gold Inc.,Lynn Lake (MacLellan 2),MB,Private,2024,2024,1,In Review,In Review,1,0,260.598,0.555,56.8931,-100.9514,Mining,Precious Metal,No,MIN-PM,2,0.6915969294345001,0.36677731695795324,4.0,0.018978452511251964,0.42254953866520084,0.10563738466630021,0.04355483346607249,0.2709516565855495
9997,Radius RNG LP,Project Radius,ON,Private,2024,2024,1,In Review,In Review,1,0,165.0,0.46,42.82907703,-80.04730206,Energy,Low Carbon Fuels,Yes,EN-LCF,1,0.8641794486865804,1.2400939656661758,4.0,0.06273000280195262,0.5435996703327293,0.13589991758318232,0.05623751665451682,0.34865480886144423
9998,Northeast Renewables LP,Project Perimeter,AB,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,135.0,0.42,50.08132098,-110.7277364,Energy,Low Carbon Fuels,Yes,EN-LCF,1,0.9338310233287266,1.1111298938078658,4.0,0.056394083240398296,0.5828562472933952,0.1457140618233488,0.06035051283053391,0.3738539535082507
9999,Northeast Renewables LP,Project Boundary,SK,Private,2024,2024,1,Announced & Planning,Announced & Planning,1,0,100.0,0.343,51.8521116,-104.8618769,Energy,Low Carbon Fuels,Yes,EN-LCF,1,0.9149701785914776,0.9839673698935144,4.0,0.05010473650981817,0.5690240017588137,0.14225600043970343,0.05890127865388964,0.3649749125168441
